poi_id,name,region,locality,address,postcode,longitude,latitude,category_level1,category_level2,category_level3,business_status,phone,website_domain,rating,rating_count,traffic_score,time_spent,update_month
4f7d8662122b8e7d50f3b164b263362b,Haque(Pvt)Ltd,UC-7 P.e.c.h.s 2,Karachi,"Suite No. 14, Avanti Terrace, 148/A Allama Iqbal Rd, Block 2 P.E.C.H.S., Karachi, 75400, Pakistan",75400,67.05309277,24.87439867,Travel & Lodging,Travel Agencies,Travel agency,Open 24 hours,+92 300 8255528,haque.com.pk,4.4,5.0,33.14,People typically spend up to 3.5 hours here,03-2025
ecd0cbc917547bbe28ec90131b6fef8a,Altaf air travel,Punjab,Muhammad Pur,"near Police Station Muhammad Pur, Muhammad Pur, 33300, Pakistan",33300.0,70.50666879,29.47231551,Travel & Lodging,Travel Agencies,Travel agency,Open,+92 336 1747876,wa.link,5.0,2.0,38.29,People typically spend up to 3 hours here,03-2025
db388d118799b85ca78522aad8f565b6,Travel With Baba G,Pakistan,Lahore,"Block E Block D Allama Iqbal Town, Lahore, 54000, Pakistan",54000.0,74.28157859,31.43044192,Travel & Lodging,Travel Agencies,Tour operator,Open 24 hours,+92 333 4481025,youtube.com,5.0,2.0,23.71,People typically spend up to 1.5 hours here,03-2025
740fef8f51e0dd757d6fad7888cc522f,Zawar Al-Madina Tour & Travel,Punjab,Lahore,"Office No:4 Ground Floor Davis Hytes، 38 Davis Road, Lahore, 54000, Pakistan",54000,74.33689271,31.5562237,Travel & Lodging,Travel Agencies,Travel agency,Open,+92 42 36297770,facebook.com,4.6,10.0,40.33,People typically spend up to 3.5 hours here,03-2025
b2dba00bf19e3190262d2d69bf875f37,Fahad International Travel Services,Pakistan,Bannu,"Jinnah Complex, Regal Cinema, Market, Bannu, 28000, Pakistan",28000.0,70.60510755,32.99119188,Travel & Lodging,Travel Agencies,Travel agency,Open,+92 928 623277,,4.6,19.0,48.0,People typically spend up to 45 min here,03-2025
b56ba3dc62fd34eba2d44e1a26cf3c97,Faremakers Egerton Road Branch,Punjab,Lahore,"National Tower، 4-UGF, Egerton Rd, Garhi Shahu, Lahore, 54900, Pakistan",54900.0,74.32826782,31.56174127,Travel & Lodging,Travel Agencies,Travel agency,Open,+92 311 1147111,faremakers.com,4.2,96.0,43.83,,03-2025
a166b20e8ab953ead7faaa77314a187e,"Short Hajj Easy Umrah, Sirajia Group",Sector C,Lahore,"PENTA SQUARE, Corporate office #5, Sector C Phase 5 D.H.A, Lahore, 54792, Pakistan",54792.0,74.4122225,31.46084776,Travel & Lodging,Travel Agencies,Travel agency,Open,+92 321 4051313,shorthajj.com,4.5,169.0,37.14,,03-2025
996aecefb428eca8b515c1ef2e929dae,Menaal International Travel & Tours,Islamabad Capital Territory,Islamabad,"Kashmir Commercial Complex, AKM Fazl-ul-Haq Rd, G 6/2 G-6, Islamabad, 44000, Pakistan",44000.0,73.07369358,33.71893628,Travel & Lodging,Travel Agencies,Travel agency,Open,+92 300 8558119,menaal.com,4.6,39.0,34.43,,03-2025
cdffaa8d7c07199e85939a43acee4dc9,Eagle Star Tourism Services,Pakistan,Lahore,"40-A Allama Iqbal Rd, Muhammad Nagar Garhi Shahu, Lahore, 54000, Pakistan",54000.0,74.33535732,31.57246511,Travel & Lodging,Travel Agencies,Transportation service,Open 24 hours,+92 42 36305343,m.facebook.com,4.0,4.0,26.86,,03-2025
d670a9605ab46f2e79046d7ceccc9cbc,Marshall Goods Transportation & Trucking Company Islamabad Rawalpindi,Islamabad Capital Territory,Islamabad,"16, Adnan Plaza, Sawan Rd, G-10 Markaz G 10 Markaz G-10, Islamabad, 44000, Pakistan",44000.0,73.01370847,33.67806684,Travel & Lodging,Travel Agencies,Transportation service,Open 24 hours,+92 51 2353617,mapackers.com,3.7,26.0,29.29,,03-2025
395d00b8ddabe3500256891f0610737a,Haadi Rent A Car,Sharqpur,Sharaqpur,"Barra Adda Stop, Sharaqpur, 39460, Pakistan",39460.0,74.0991444,31.46813844,Travel & Lodging,Travel Agencies,Travel agency,Open 24 hours,+92 331 4155868,facebook.com,5.0,1.0,29.71,,03-2025
ce998221121813a636e262c091b885e4,PAK Masooma Travels & Tours Chakwal IATA,Punjab,Chakwal,"1st floor, Ejaz Plaza، Talagang Hwy, Chakwal, 48800, Pakistan",48800.0,72.85856044,32.93253142,Travel & Lodging,Travel Agencies,Travel agency,Open,+92 543 542254,facebook.com,3.6,34.0,37.14,,03-2025
8ffd8e1827eb8f6b120ad0746e02f61c,"Guide To Pakistan - Best Tour Operator In Islamabad, Pakistan| Pakistan Tour Packages",Sector F,Rawalpindi,"Second Floor, Plaza no 54, Mini river view commercial mall, extension 2, Sector F DHA Phase 1, Rawalpindi, 46220, Pakistan",46220,73.09647696,33.52135886,Travel & Lodging,Travel Agencies,Tour agency,Open 24 hours,+92 302 0487487,guidetopakistan.pk,5.0,50.0,23.57,,03-2025
81245e1dd4404e3a1f139b179dafe0c2,MUGHAL TRAVEL,Punjab,Hazro,"OPPOSIT AMEER ABDULLAH MEMORIAL HOSPITAL, Circular Rd, Mohalla Abdul, Hazro, 43440, Pakistan",43440,72.48599322,33.9080058,Travel & Lodging,Travel Agencies,Travel agency,Open,+92 333 5551318,,4.5,21.0,35.67,People typically spend up to 4 hours here,03-2025
f5f347d5252d9014e842ad8b998686af,Haris Travels,Punjab,Multan,"Khawajabad, Multan, Pakistan",,71.45883062,30.2030102,Travel & Lodging,Travel Agencies,Travel services,Open,+92 321 8347988,haristravels.com,4.1,141.0,59.29,People typically spend up to 1 hour here,03-2025
f0f464b033c174cc8877c0626cbb5e3c,The Flight Centre,Punjab,Gujranwala,"36,37, Office, Stadium Rd, Civil Lines, Gujranwala, 52250, Pakistan",52250,74.18866795,32.16437343,Travel & Lodging,Travel Agencies,Travel agency,Open,+92 55 111 786 788,tfctours.com.pk,4.6,47.0,50.0,,03-2025
a87f2c582a720790f611051e7a2896cb,Babar Weighbridge National Highway,UC-5 Landhi,Karachi,"N 5, Main National Highway, near KMC Post, Shah Latif Town, Karachi, 75020, Pakistan",75020.0,67.25785225,24.85578486,Travel & Lodging,Checking & Baggage,Weigh station,Open 24 hours,+92 21 34100315,babarweighbridge.com,3.7,3.0,21.29,,03-2025
87f81762f549ce9ae85fc2cc38b8270c,New Jhang Lahore Goods Transport Company,Samundri Tehsil,Samundri,"Faislabad road, street, near 533 food, Samundri, 37300, Pakistan",37300.0,72.96446877,31.06984925,Travel & Lodging,Travel Agencies,Transportation service,Open,+92 336 4056702,fb.com,5.0,2.0,33.29,,03-2025
111d00336aaa84d48058269ec241073d,Kahror Pacca Travels,Block B,Islamabad,"Office no 1 Groud floor, Hajveri Plaza China Chowk Underpass, Block B G 6/3 Blue Area, Islamabad, Pakistan",,73.08007914,33.72316842,Travel & Lodging,Travel Agencies,Travel agency,Open,+92 304 1111326,kpttravels.com,4.8,244.0,44.17,People typically spend up to 3.5 hours here,03-2025
aa5aaa91fb61c782fb9d93e1e4338ed0,Al Asad Travel & Tours,Islamabad Capital Territory,Islamabad,"Office # 9, Ground Floor, Manzoor Plaza Fazal e Haq Road، near Tabaq hotel, G 6/2 Blue Area, Islamabad, 44010, Pakistan",44010.0,73.07640535,33.72081111,Travel & Lodging,Travel Agencies,Travel agency,Open,+92 51 111 222 122,alasadtravelandtours.com,4.1,22.0,25.57,,03-2025
a6b015ebb070a69c1186024c8d6c9c70,Travelo Tourism (PVT) LTD.,Punjab,Lahore,"Commercial Area Cavalry Ground, 73 C, Main, Lahore, 54000, Pakistan",54000.0,74.36169463,31.50142746,Travel & Lodging,Travel Agencies,Travel agency,Open,+92 304 1111371,travelotourism.pk,4.4,182.0,39.33,,03-2025
b383fdbf540e2cd6eb33a155a7a75d25,Skyways,Sahiwal Tehsil,Sahiwal,"Multan Rd, Sahiwal, 57000, Pakistan",57000.0,73.09784625,30.64870442,Travel & Lodging,Travel Agencies,Travel agency,Open 24 hours,+92 40 4502801,,3.8,249.0,44.43,People typically spend up to 45 min here,03-2025
0498bfed3b2bede3a2b519994f4ea48e,MakeAtour,Sector 2,Rawalpindi,"468-E Street 21, Sector 2 Khayaban e Sir Syed, Rawalpindi, 46300, Pakistan",46300.0,73.04001169,33.63692238,Travel & Lodging,Travel Agencies,Tour agency,Open,+92 341 8554555,makeatour.pk,4.8,6.0,33.86,,03-2025
859b43c8073ec511f403ea93711f4d71,Mehmood Goods Transport Company,UC-4 Baba Bhitt,Karachi,"Truck Stand, 463-464/A, Hawks Bay Truck Stand,, Hawks Bay, Mauripur Rd, Mauripur Karachi, 747800, Pakistan",747800.0,66.95720456,24.86924188,Travel & Lodging,Travel Agencies,Transportation service,Open 24 hours,+92 21 111 255 555,mehmoodtransport.com,4.0,89.0,38.67,,03-2025
555332497caffc0b3dbab70bc82bd468,SAM Travels,Sabzazar Housing Scheme Phase 1 & 2,Lahore,"272 Multan Rd, Block C Sabzazar Housing Scheme Phase 1 & 2 Lahore, 54000, Pakistan",54000.0,74.26741041,31.52337386,Travel & Lodging,Travel Agencies,Travel agency,Open,+92 331 4027286,facebook.com,4.3,3.0,32.43,,03-2025
8b7af302c65928a7e8de4290c344bbec,Bolan Travel Agency,Quetta,Quetta,"Alamdar Road, Quetta, 87300, Pakistan",87300.0,67.02381238,30.19049365,Travel & Lodging,Travel Agencies,Travel agency,Open,+92 333 7875366,bolantravels.wix.com,4.3,54.0,58.67,,03-2025
5da12c87d6dc2020bb3075fa1c0de6f8,Explore Pk,Sector A,Islamabad,"Sector A DHA Phase II, Islamabad, 45710, Pakistan",45710.0,73.12751577,33.53212675,Travel & Lodging,Travel Agencies,Tour agency,Open 24 hours,+92 321 5358714,facebook.com,5.0,1.0,25.57,,03-2025
70688224402d4710022901ab90179e25,Bashir Sons Head Office,Pakistan,Faisalabad,"P-68, Pakimari, behind General Bus Stand, Faisalabad, 38000, Pakistan",38000.0,73.09449517,31.42677342,Travel & Lodging,Travel Agencies,Transportation service,Open 24 hours,+92 301 1011237,bashirsonsgroup.com,3.6,21.0,41.14,,03-2025
689e910eaa960220be33958dc2e79c99,Akbar Sultan Goods,Sauwal,Khewra,"Shamama Chowk, Jootani, Khewra, 49060, Pakistan",49060.0,73.00805776,32.6374377,Travel & Lodging,Travel Agencies,Transportation service,Open 24 hours,+92 300 5485838,asg.com.pk,5.0,1.0,27.43,,03-2025
44f25a0b9e95ad2d2b57ef5837c58146,Lahore Movers,Tulip Block,Lahore,"2nd Floor, 117-B commercial, Sector C Bahria Town, Lahore, 12000, Pakistan",12000.0,74.1869283,31.37146849,Travel & Lodging,Travel Agencies,Transportation service,Open 24 hours,+92 300 8423796,lahoremovers.com,4.7,46.0,30.67,,03-2025
9e594ebc51c188ab2893f249cf4d1f63,PIA Reservation Office,Rangeel Pur,Multan,"Abdali Rd, Adali Colony, Multan, Pakistan",,71.44181225,30.19165673,Travel & Lodging,Travel Agencies,Travel,Open,+92 61 9200024,piac.com.pk,4.1,443.0,49.57,People typically spend up to 2 hours here,03-2025
382d1c7f80937ed60c09e533e7358ed0,Hujjaj Travel & Tours Pvt Ltd,Karachi City,Karachi,"Office No. 202، Business Centre, Shahrah-e-Liaquat, Saddar Rambagh Quarters, Karachi, 75400, Pakistan",75400.0,67.01837539,24.85874925,Travel & Lodging,Travel Agencies,Travel agency,Open,+92 300 0996224,hujjajtravel.com,4.2,82.0,,People typically spend up to 4 hours here,03-2025
b1e687bdf112b0b60b709f429e9acace,Venture Voyage Treks And Tours,Sindh,Karachi,"Shop #LG-10, Cantonment Shopping Mall, Main Rashid Minhas Rd, Gulshan-e-Jamal Faisal Cantonment, Karachi, 75260, Pakistan",75260.0,67.11647658,24.89536286,Travel & Lodging,Travel Agencies,Tour operator,Open,+92 334 3353061,,4.6,27.0,35.57,People typically spend up to 1 hour here,03-2025
e5a4b8daaa2c8694c095e14c2d80717e,NCT TRAVELS AND TOURS,Punjab,Bhalwal,"Shop No16, Eid Gah Rd, near Fawara Chowk, Bhalwal, 40410, Pakistan",40410.0,72.89782997,32.27208929,Travel & Lodging,Travel Agencies,Travel agency,Open 24 hours,+92 301 7979176,vy3ns0ez00a.web.aeroglobe.pk,4.5,13.0,41.0,,03-2025
d1977e12448d8ef25a6c294a4f8c3b9e,FlyPakistan,Pakistan,Faisalabad,"Majeed Plaza, Basement, Al Hamra Town،, E Canal Rd, Al Hamra Town, Faisalabad, 38000, Pakistan",38000.0,73.17576781,31.45984535,Travel & Lodging,Travel Agencies,Tour operator,Open 24 hours,+92 321 8667901,flypakistan.pk,4.7,10.0,24.67,,03-2025
149b10e3456fcc562ddfd12741bbadd5,Bin Qasim Travel & Tours,Zāhir Pīr,Zāhir Pīr,"Khanpur Rd, Zāhir Pīr, 64130, Pakistan",64130.0,70.52645098,28.80656085,Travel & Lodging,Travel Agencies,Travel agency,Open,+92 300 5003063,facebook.com,4.9,77.0,20.57,,03-2025
381145475282063e748e74bb7dc8a053,Travel Planners- Best umrah & Hajj operator in Islamabad,Islamabad Capital Territory,Islamabad,"50 AKM Fazl-ul-Haq Rd, Block E G 6/2 Blue Area, Islamabad, 44000, Pakistan",44000.0,73.07190692,33.71854626,Travel & Lodging,Travel Agencies,Tour agency,Open,+92 300 0553773,travelplanners.pk,4.5,66.0,,People typically spend up to 4 hours here,03-2025
