poi_id,name,region,locality,address,postcode,longitude,latitude,category_level1,category_level2,category_level3,business_status,phone,website_domain,rating,rating_count,traffic_score,time_spent,update_month
8e868759c6960319197597cf89ed7c2f,Beast Gym,Bahria Town,Rawalpindi,"114.I/J, Sector E1 Commercial, Phase 8 Bahria Town, Rawalpindi, 46220, Pakistan",46220,73.09521439,33.47855898,Sports & Fitness,Gyms & Studios,Gym,Open,+92 311 5247979,beastgym.pk,4.7,133.0,49.0,People typically spend up to 1.5 hours here,03-2025
b4c27a42e68cdedd6f46873c4e2f363d,Minimos Play Cafe,UC-1 Dehli Mercantile,Karachi,"D 45 KDA Scheme #1, Karachi, 74600, Pakistan",74600,67.08765364,24.87550474,Sports & Fitness,Recreation Centers,Indoor playground,Open,+92 343 0230680,instagram.com,4.7,42.0,29.43,People typically spend up to 1.5 hours here,03-2025
d41785484a0879ba9176f2b2e2544a57,"Hashtag Sports for Box Cricket , Futsal",Islamabad Capital Territory,Islamabad,"Malik Aurangzeb Road Near NUST, University Gate#6, opposite Motor Expert, H-13, Islamabad, 44000, Pakistan",44000.0,72.97955478,33.63870029,Sports & Fitness,Recreation Centers,Sports complex,Open 24 hours,+92 322 5524517,facebook.com,4.6,123.0,22.29,People typically spend up to 2.5 hours here,03-2025
e281c427df63a0b7781f88b8dc3a28fb,Malik Sports Arena,Punjab,Lahore,"1099 C Block, Plot, 1 Raiwind Rd, Lda Avenue, Lahore, 42000, Pakistan",42000,74.2153927,31.42107678,Sports & Fitness,Recreation Centers,Sports complex,Open 24 hours,+92 300 2220935,instagram.com,4.4,34.0,40.29,People typically spend up to 2.5 hours here,03-2025
bc4b39f10ca702de97b8a72e437f0bf4,Futsalrange Wapda Town,WAPDA Town,Lahore,"Wapda, 89, Block H1 Town, Lahore, 54000, Pakistan",54000,74.26709794,31.42998888,Sports & Fitness,Ball Sports,Futsal court,Open 24 hours,+92 331 3333011,futsalrange.com,4.4,140.0,27.86,People typically spend up to 2.5 hours here,03-2025
b18fab635501ceb635fd451a51553285,Epic Arena,UC-10 Clifton,Karachi,"Block, 9 Forum St, Block 9 Clifton, Karachi, 75600, Pakistan",75600,67.03563989,24.82687727,Sports & Fitness,Recreation Centers,Indoor playground,Open 24 hours,+92 311 1103742,epicarena.pk,4.9,23.0,17.43,People typically spend up to 3 hours here,03-2025
87616451a50b8965c51141335f66623e,Legends Arena,Stadium Commercial Area,Karachi,"Stadium Lane 3, Khayaban-e-Mujahid, DHA Phase 5 Defence Housing Authority, Karachi, 75500, Pakistan",75500,67.04816227,24.81292194,Sports & Fitness,Recreation Centers,Sports complex,Open,+92 300 1127362,legendsarena.pk,4.7,361.0,43.0,People typically spend up to 2 hours here,03-2025
d37927a781bb9ae83460b058e2f1d48c,The Kings Way Wellness Studio,Sector A,Lahore,"47, A-Block Commercial DHA, Phase VI, Lahore, 54000, Pakistan",54000,74.43690398,31.46914758,Sports & Fitness,Saunas & Spas,Spa and health club,Open,+92 300 0207582,kingswaywellnessstudio.com,4.8,104.0,50.57,People typically spend up to 2 hours here,03-2025
01afecef4359def764b85c6bbd8d0386,"Falcon Sports Complex, AFOHS New Malir",Sector 44,Karachi,"Falcon Sports Complex, on the road, opposite to Administrator's office, Sector 44 Gulzar E Hijri Scheme 33, Karachi, 75080, Pakistan",75080.0,67.17267254,24.95451979,Sports & Fitness,Recreation Centers,Sports complex,Open,+92 21 33414730,falconsportscomplex.com,4.7,41.0,42.0,People typically spend up to 2 hours here,03-2025
76515a982c1ba1a99e023e1c493df98f,The Legacy Court - Indoor Cricket & Futsal Arena,UC-12 Gulzar-e-hiijri,Karachi,"B-9 Hijri Rd, Gulshan-e-Kaneez Fatima Gulshan e Kaneez Fatima Gulzar E Hijri Scheme 33, Karachi, 75300, Pakistan",75300.0,67.11455861,24.95285356,Sports & Fitness,Recreation Centers,Sports complex,Open 24 hours,+92 312 6628197,linktr.ee,4.8,126.0,20.57,People typically spend up to 2 hours here,03-2025
4951141a98ad5d453fb0476605fad4f1,Inswing Sports Complex & Academy,UC-10 Pehalwan Goth,Karachi,"Plot # C1 & C2, Main Karachi University Road, Karachi, Block 7 Gulistan-e-Johar, Karachi, 75290, Pakistan",75290.0,67.14638837,24.93719198,Sports & Fitness,Recreation Centers,Sports complex,Open 24 hours,+92 334 3062480,linktr.ee,4.7,129.0,29.29,People typically spend up to 2.5 hours here,03-2025
179c9234a0efa3c50da6e17e7248815f,PANTHERS FOOTBALL CLUB,Rawalpindi Tehsil,Rawalpindi,"44, 3, Phase Bahria Town, Rawalpindi, 44000, Pakistan",44000.0,73.11186162,33.54772767,Sports & Fitness,Recreation Centers,Sports complex,Open,+92 331 6663111,panthersfc.club,4.3,41.0,56.67,People typically spend up to 2.5 hours here,03-2025
da34343a5002a13f315e0d9e137ecb25,FISICO FITNESS GYM,Quetta,Quetta,"Gulshan-eSufyan, Samungli Rd, Arbab Town Quetta, 83700, Pakistan",83700.0,66.98033016,30.21797085,Sports & Fitness,Gyms & Studios,Gym,Open,+92 341 2386871,facebook.com,4.5,51.0,44.33,People typically spend up to 3 hours here,03-2025
085c7a1fb64fd2bb7305ee96e14eeace,BOX SPORTS,Pakistan,Lahore,"1 Service Road, Ring Road Interchange, near Harbnspura, adjacent Goga jee, Lahore, 54000, Pakistan",54000.0,74.43331911,31.57137586,Sports & Fitness,Recreation Centers,Sports complex,Open 24 hours,+92 339 4846756,facebook.com,4.5,255.0,35.14,People typically spend up to 2.5 hours here,03-2025
ae8b10aa7505669c008b277ce643a693,Sketchone Sports Arena,Sialkot,Sialkot,"Mahsolian di hawaily Road, Daska Rd, Pakki Kotli Sialkot, 51310, Pakistan",51310.0,74.51103494,32.46325737,Sports & Fitness,Recreation Centers,Indoor playground,Open 24 hours,+92 334 8666150,facebook.com,4.4,42.0,32.0,People typically spend up to 3 hours here,03-2025
8661bceb9b4742628071f9a3001ac299,Pro Gym Multan,Shalimar Colony,Multan,"city, 16 New, New Shalimar Colony center, Multan, 60000, Pakistan",60000.0,71.48989142,30.23999919,Sports & Fitness,Gyms & Studios,Gym,Open,+92 313 6494187,youtube.com,4.8,39.0,41.67,People typically spend up to 1.5 hours here,03-2025
4228789a8d1b536936a9e80b8b3008bb,United Sports Arena,Punjab,Lahore,"80 Foot Road, Alrafai Abad, Band Road, road, near Justice A. R. Kayani Bridge, Lahore, 54000, Pakistan",54000.0,74.27450161,31.57073975,Sports & Fitness,Recreation Centers,Indoor playground,Open 24 hours,+92 303 7864833,facebook.com,4.1,78.0,40.57,People typically spend up to 2 hours here,03-2025
eefd0ba23111736a6b1bce16f69a86e6,Fitness Formula Chapter 1,Karachi City,Karachi,"6, Block-1 Gulshan e Kaneez Fatima Gulzar E Hijri Scheme 33, Karachi, 75330, Pakistan",75330,67.10777066,24.95054441,Sports & Fitness,Gyms & Studios,Gym,Open,+92 333 3806371,facebook.com,5.0,80.0,40.0,People typically spend up to 1.5 hours here,03-2025
8a4180433910c354674375b3a3408097,Fitlytics Gym And Fitness Center,Muzaffarabad,Muzaffarabad,"First Floor, Ahmed Plaza, LowerPlate, above Limelight, Muzaffarabad, 13100",13100,73.46221431,34.37688941,Sports & Fitness,Gyms & Studios,Fitness center,Open,+92 334 2923333,facebook.com,4.3,11.0,33.14,People typically spend up to 2 hours here,03-2025
6f5a6bc367266f615f22abd0d3613545,Total Fitness,Sector C,Lahore,"CCA, Basement, Building 176, Lahore, 54810, Pakistan",54810.0,74.44723094,31.46830551,Sports & Fitness,Gyms & Studios,Gym,Open,+92 333 1751388,facebook.com,4.8,44.0,24.5,People typically spend up to 1 hour here,03-2025
218b5a876fb9f7e271610f0b726625f8,Titan Fitness Gym,UC-10 Clifton,Karachi,"Shop No m1, teen talwar, Yousuf Grand Square, Khayaban-e-Iqbal Rd, Block 8 Clifton, Karachi, 75600, Pakistan",75600,67.03183063,24.83137247,Sports & Fitness,Gyms & Studios,Gym,Open,+92 331 2072217,m.facebook.com,4.7,104.0,36.33,People typically spend up to 2 hours here,03-2025
1da809241c99f2c4d6239a358c542c18,United Karate Academy,Pakistan,Faisalabad,"1st Floor Eman Plaza, Rehman Chock, Madina Town, Faisalabad, 38000, Pakistan",38000,73.12206016,31.41960162,Sports & Fitness,Martial Arts & Dojos,Karate school,Open,+92 331 7567592,unitedkarateacademy.com,4.0,29.0,51.86,People typically spend up to 2 hours here,03-2025
16e736045c1621f465af918f0f60a0f7,Shadow Fitness,Karachi City,Karachi,"Plot#120, Sky Comforts, opposite Del Frio, Sindhi Muslim Cooperative Housing Society Block A Sindhi Muslim CHS (SMCHS), Karachi, 75400, Pakistan",75400,67.05231834,24.86362071,Sports & Fitness,Gyms & Studios,Gym,Open,+92 314 7731314,instagram.com,4.2,87.0,32.0,People typically spend up to 2 hours here,03-2025
98584fe88185cebb67681930a10b5809,Hanma Fitness Studio,UC-10 Pehalwan Goth,Karachi,"Manzoor St, Block 2 Block 1 A Gulistan-e-Johar, Karachi, 35400, Pakistan",35400,67.12664588,24.93124011,Sports & Fitness,Gyms & Studios,Gym,Open,+92 316 7911505,hanmapk.wixsite.com,4.9,86.0,54.67,People typically spend up to 1.5 hours here,03-2025
b68dc7cb4038de32bb74e232b6af8ce9,Shoaib Gym,Township,Lahore,"Sector C2 Block 14 Sector B 1 Lahore, 54770, Pakistan",54770,74.30110736,31.46044241,Sports & Fitness,Gyms & Studios,Gym,Open,+92 321 4026235,shoaibgym.com,4.4,110.0,39.5,People typically spend up to 1.5 hours here,03-2025
41e88080ada84acc39d9f13b6cb6ebd2,Maisha Spa & Health Club,Islamabad Capital Territory,Islamabad,"Khayaban-e-Suhrwardy Rd, G-5/1 G-5, Islamabad, 44000, Pakistan",44000,73.09757259,33.71523915,Sports & Fitness,Saunas & Spas,Spa and health club,Open,+92 51 2005249,serenahotels.com,4.5,95.0,37.0,People typically spend up to 1 hour here,03-2025
04298f5aea684ad552b0d1f6b8703d80,M-Fit,Karachi City,Karachi,"Plot No 11, Callachi Cooperative Housing Society Block 10 A Gulshan-e-Iqbal, Karachi, 75300, Pakistan",75300,67.10203317,24.90547777,Sports & Fitness,Gyms & Studios,Gym,Open,+92 319 0541709,mfit.com.pk,4.8,61.0,47.5,People typically spend up to 1.5 hours here,03-2025
794b694118c19bcd16622b72e3cf04cc,Muscle Bar,Punjab,Lahore,"Faisal Ghuman Rd, N B Villas, Lahore, 54800, Pakistan",54800,74.38477126,31.49212988,Sports & Fitness,Gyms & Studios,Fitness center,Open,+92 301 1114567,musclebarfitness.com,4.3,68.0,42.17,People typically spend up to 1.5 hours here,03-2025
a58e8192e44f936c56de4466f6aaf12f,Mega Arena,Pakistan,Lahore,"Jammu Chowk, E 40 Bedian Rd, Jamun, Lahore, 54000, Pakistan",54000.0,74.42599991,31.47260415,Sports & Fitness,Recreation Centers,Indoor playground,Open 24 hours,+92 325 6904488,instagram.com,4.5,137.0,44.43,People typically spend up to 2.5 hours here,03-2025
97e4f85ea1d35696d35b983d3a50111f,OXYGEN MUSCLE FACTORY SIALKOT,Sialkot Cantonment,Sialkot,"3rd floor, Standard chartered Bank, Aziz Bhati Shaheed Road, opposite Ethinic, Sadar Bazar Saddar Cantt Sialkot Cantonment, Sialkot, 51300, Pakistan",51300.0,74.55622884,32.51680364,Sports & Fitness,Gyms & Studios,Gym,Open,+92 303 4567433,oxygen.pk,4.7,59.0,43.83,People typically spend up to 2 hours here,03-2025
a925e09984706feb4c83e052df94facf,The Yoga Bliss Studio & School,Sindh,Karachi,"4th Floor, 34 C Khayaban-e-Muslim, D.H.A Phase 6 Bukhari Commercial Phase 6, Karachi, 75300, Pakistan",75300.0,67.0625582,24.79142274,Sports & Fitness,Gyms & Studios,Yoga studio,Open,+92 330 1977777,yogabliss.pk,5.0,50.0,26.57,People typically spend up to 2 hours here,03-2025
f089c4bd819382f4758751e8b7423a60,Nitrogen Fitness and Wellness,Karachi City,Karachi,"Plot No.2 /1 ,block 3A Nazimbad No.3, near Nazimabad Eid Gah Ground, Block 3 Nazimabad, Karachi, 74600, Pakistan",74600.0,67.02782938,24.91231783,Sports & Fitness,Gyms & Studios,Gym,Open,+92 336 2585318,nitrogen.com.pk,4.4,101.0,45.0,People typically spend up to 2 hours here,03-2025
f102fc6dadd47daa7782adf7c488f6de,Oxygen Gym,Punjab,Gujranwala,"Saharan St, Mohalla Kashmir Park Khokhar Ke, Gujranwala, 52250, Pakistan",52250,74.20059222,32.17689942,Sports & Fitness,Gyms & Studios,Gym,Open,+92 300 6254883,facebook.com,4.7,160.0,63.67,People typically spend up to 1 hour here,03-2025
9f991afee182d815782da4ec78c72e5c,CORE,UC-10 Clifton,Karachi,"14th floor, OceanTower. Plot G-3, Block 9, Scheme #5. Main Clifton Road, Block 9 Clifton, Karachi, 77550, Pakistan",77550.0,67.03293724,24.82392517,Sports & Fitness,Gyms & Studios,Gym,Open,+92 21 35166554,corekarachi.pk,4.5,164.0,48.29,People typically spend up to 2.5 hours here,03-2025
b053e6dea18ad5c726fa3fc7ace5dc53,Times Fitness Gym,Sector Q,Lahore,"285 Q Block Airport road Near Clinix medical store Bank DHA, phase 2، 8 Commercial lane Q block, Cantt, Lahore, 54000, Pakistan",54000.0,74.40605551,31.48359711,Sports & Fitness,Gyms & Studios,Gym,Open 24 hours,+92 345 4033303,timesfitness.pk,4.5,177.0,49.71,People typically spend up to 1.5 hours here,03-2025
7b020360e8366521082050b41e87c5f4,OX gym and Fitness centre,Wah Cantt,Wah Cantt,"Al-Rehman Plaza, near Gelani Ave, in front of HBL, Nawababad, Wah Cantt, 44000, Pakistan",44000,72.77549571,33.74484895,Sports & Fitness,Gyms & Studios,Gym,Open,+92 300 0070073,m.facebook.com,4.6,204.0,34.33,People typically spend up to 2.5 hours here,03-2025
d0167b8c64f0054c71775926e5e2c9e9,Sargodha Gymkhana Club,Sargodha,Sargodha,"404 Club Road, Sargodha, 40100, Pakistan",40100,72.67187922,32.07718237,Sports & Fitness,Gyms & Studios,Fitness center,Open 24 hours,+92 48 9230731,sargodhagymkhana.com,4.3,1297.0,39.57,People typically spend up to 2 hours here,03-2025
ae1c6158824e72c3f87be72c17dbe55b,Shahid International Gym,Shakrial,Rawalpindi,"Shakrial, Rawalpindi, 46000, Pakistan",46000.0,73.10373294,33.62931614,Sports & Fitness,Gyms & Studios,Gym,Open,+92 333 5290944,facebook.com,4.6,151.0,43.57,People typically spend up to 30 min here,03-2025
f4374a314a92d145d636f5e7fdcf0a92,Royal Massage centre Faisalabad,Pakistan,Faisalabad,"Chak 208 Rd, opposite @model city1, Eden garden Ittefaq, commercial Faisalabad, 38860, Pakistan",38860.0,73.14938567,31.42714029,Sports & Fitness,Saunas & Spas,Spa and health club,Open 24 hours,+92 317 4114494,goodlookspa.pk,3.9,59.0,34.86,People typically spend up to 1.5 hours here,03-2025
02a0d999fd7327b36fd2c0636b0f6ae2,Crossfit Gym DHA Phase 4 Branch,Sector CCA,Lahore,"138 DD, Commercial CCA Dha Phase 4, Lahore, 54000, Pakistan",54000.0,74.38260733,31.46296322,Sports & Fitness,Gyms & Studios,Gym,Open,+92 322 2262888,facebook.com,4.6,220.0,44.17,People typically spend up to 2 hours here,03-2025
982565094e3f2d20de501841bbe8d082,Vortex Gym,UC-3 Gadap,Karachi,"Plot 377, Commercial Lane 23, 5th & 6th Floor, Old Commercial, Precinct 10A Karachi, 75340, Pakistan",75340,67.30652553,25.05961622,Sports & Fitness,Gyms & Studios,Gym,Open 24 hours,+92 301 0024616,vortexgym.net,4.9,123.0,33.0,People typically spend up to 1.5 hours here,03-2025
a5f440c5740a7bef6e808832c7f53256,Rose Palace Gym (Gulberg),Pakistan,Lahore,"55-N Gurumangat Rd, Block N Gulberg 2, Lahore, 54000, Pakistan",54000,74.35301485,31.52259814,Sports & Fitness,Gyms & Studios,Gym,Open 24 hours,+92 335 4337172,rosepalacegym.com,4.4,551.0,42.86,People typically spend up to 45 min here,03-2025
098858811032c1ec744ef50eaf010f31,Go Lean 360 Gym / Physical Fitness Center,UC-5 Gulshan-e-iqbal 1,Karachi,"Plot C-11, Block, 13D, near Mochi Mor, Block 13D Block 13 D Gulshan-e-Iqbal, Karachi, 75300, Pakistan",75300.0,67.08366191,24.91998057,Sports & Fitness,Gyms & Studios,Fitness center,Open,+92 21 33514203,instagram.com,4.7,221.0,40.67,People typically spend up to 1.5 hours here,03-2025
8fd7ecaead8f4f65eccb6fad31721bbb,Cross-Fit Gym & Fitness Center MDA Branch,Shadab Colony,Multan,"1st Floor of Bank Alfalah Islamic, kutchehry road, chowk, near MDA, Shadab Colony, Multan, 60000, Pakistan",60000.0,71.44857987,30.20897751,Sports & Fitness,Gyms & Studios,Fitness center,Open,+92 313 6336769,crossfitmultan.com,4.4,224.0,52.83,People typically spend up to 1 hour here,03-2025
033a0b4f1758a7d927d51b3217efc26b,Shapes Health Club / Gym & Fitness Centre,Sindh,Karachi,"139 McNeil Rd, near Old Race course ground, Karachi Cantonment, Karachi, 92021, Pakistan",92021.0,67.03812624,24.8418682,Sports & Fitness,Gyms & Studios,Fitness center,Open,+92 21 35655973,shapes.pk,4.3,920.0,47.17,People typically spend up to 2 hours here,03-2025
2903569888cd39bf83828f2bafc3df5c,Rumanza Golf & Country Club,Pakistan,Multan,"Rumanza, Multan, 48000, Pakistan",48000.0,71.53270044,30.32509682,Sports & Fitness,Golf & Driving Ranges,Golf course,Open,+92 323 5890400,rumanza.golf,4.6,567.0,59.86,People typically spend up to 4 hours here,03-2025
