poi_id,name,region,locality,address,postcode,longitude,latitude,category_level1,category_level2,category_level3,business_status,phone,website_domain,rating,rating_count,traffic_score,time_spent,update_month
303302cf5868ca2eb2febc66e81f80e5,Al-Ain Eye Hospital (Al-Ain Institute of Eye Diseases),UC-6 P.e.c.h.s 1,Karachi,"241/3/A Shahra-e-Quaideen, P.E.C.H.S Block 2 Block 2 P.E.C.H.S., Karachi, 75400, Pakistan",75400.0,67.05581162,24.86135595,Retail & Shopping,Eyewear & Optics,Eye care center,Open,+92 21 34385562,alaineyehospital.com,4.2,64.0,43.33,People typically spend up to 2 hours here,03-2025
e088e99d05eedc7eda30a7bf9ff2733c,Changan Auto Bilal,Punjab,Lahore,"805 C, Akbar Chowk، Maulana Shaukat Ali Rd، Block C Faisal Town, Main Akber Chowk, Signal, Lahore, 54700, Pakistan",54700.0,74.30412864,31.4680678,Retail & Shopping,Auto & Vehicle Retail,Car dealer,Open,+92 321 3322220,changanbilal.com,4.1,578.0,51.5,People typically spend up to 1.5 hours here,03-2025
035bfb1e609585a7ab068c670394d7b3,TSM & Co.,Zamzama Commercial Area,Karachi,"Building 1/C, Shop 4 2nd Commercial Lane, Zamzama Blvd, Zamzama Commercial Area Defence V Karachi, 75600, Pakistan",75600.0,67.0401449,24.81736848,Retail & Shopping,Fashion & Accessories,Shoe store,Open,+92 21 35875593,tsmco.com.pk,4.3,260.0,62.17,People typically spend up to 1.5 hours here,03-2025
ed741e507a202ee016c8465275473d8e,Darussalam DHA Branch,Sector Y,Lahore,"Sector Y DHA Phase 3, Sector Y DHA Phase 3, Lahore, 54000, Pakistan",54000.0,74.37498457,31.47396839,Retail & Shopping,Books & Comics,Book store,Open,+92 42 35692610,darussalam.pk,4.4,169.0,54.29,People typically spend up to 1.5 hours here,03-2025
a2302dd45235a40a4b883d5b5c47f78c,Madina City Cash & Carry,Pakistan,Faisalabad,"Raza Garden, Faisalabad, 38000, Pakistan",38000.0,73.15884353,31.45462734,Retail & Shopping,Shopping Centers,Supermarket,Open,+92 309 2900083,facebook.com,4.1,50.0,64.43,People typically spend up to 25 min here,03-2025
654f8ca5aca725e449e0b7fff3fa9b03,Deepak Perwani Zamzama,Zamzama Commercial Area,Karachi,"16-C 4th Zamzama Ln, commercial Zamzama Commercial Area Defence V Karachi, 75600, Pakistan",75600.0,67.0391454,24.81680393,Retail & Shopping,Fashion & Accessories,Men's clothing store,Open,+92 21 35877371,deepakperwani.com,3.9,81.0,75.17,People typically spend up to 1.5 hours here,03-2025
21d0a4743c28eed0485d76c9ca526f7b,Honda Breeze,Rangeel Pur,Multan,"63 Abdali Rd, Adali Colony, Multan, 60000, Pakistan",60000.0,71.44271815,30.19157786,Retail & Shopping,Auto & Vehicle Retail,Honda dealer,Open,+92 61 4588871,hondabreeze.com.pk,4.2,1113.0,64.33,People typically spend up to 1 hour here,03-2025
fe667e584ece04b37c236fe6357e409f,Royal Graphics Printing,UC-4 City Railway Colony,Karachi,"Ameen Mansion More Street, Pakistan Chowk, New Chali, Karachi, 74200, Pakistan",74200.0,67.00889676,24.85332785,Retail & Shopping,Printing & Copy,Print shop,Open,+92 334 3635293,royalgraphics.pk,4.8,157.0,49.17,People typically spend up to 1 hour here,03-2025
c8b7c8b0aa6d22026581f474b75593df,Anees Super Store,Pakistan,Hasilpur,"Anarkali Bazar, Agriculture Colony Hasilpur, 63000, Pakistan",63000.0,72.54838338,29.69458538,Retail & Shopping,Shopping Centers,Shopping mall,Open,+92 318 8861118,facebook.com,3.9,278.0,53.14,People typically spend up to 3 hours here,03-2025
1fd8177babdd3572e6734cf073e6656f,MALL OF HARIPUR,Pakistan,Harīpur,"JAHAZ CHOWK, MAIN Grand Trunk Rd, Derwesh, Harīpur, 22620, Pakistan",22620.0,72.90573623,33.98817391,Retail & Shopping,Shopping Centers,Shopping mall,Open,+92 995 321020,instagram.com,4.0,222.0,72.29,People typically spend up to 30 min here,03-2025
05e2e722c41af5f18881f470d8e3cc84,Hush Puppies,Sialkot Cantonment,Sialkot,"Shop # 10, 15 Division, Head Quarter, Shopping Complex، Sialkot Cantt, Sialkot, 51300, Pakistan",51300.0,74.57256315,32.51493248,Retail & Shopping,Fashion & Accessories,Shoe store,Open,+92 52 4296966,hushpuppies.com.pk,3.8,119.0,33.86,People typically spend up to 1.5 hours here,03-2025
9e0fdfa3c3b2d19d88d13188529d15a3,Musk Al Mahal,UC-8 Saddar,Karachi,"MBL Panorama, Saddar Karachi Cantonment, Karachi, 74400, Pakistan",74400.0,67.02739416,24.85530567,Retail & Shopping,Perfume & Cosmetics,Perfume store,Open,+92 21 35644514,muskalmahal.com,3.8,196.0,37.86,People typically spend up to 4 hours here,03-2025
cf1415c4ab16d625164378a706bc72e2,DVAGO Pharmacy & Wellness Experts,UC-10 Pehalwan Goth,Karachi,"Block no, Hunaid City، Ground Floor، 17 Perfume Chowk, Block 17 Gulistan-e-Johar, Karachi, 75290, Pakistan",75290.0,67.11839652,24.9094496,Retail & Shopping,Drug & Pharma,Pharmacy,Open,+92 21 111 138 246,dvago.pk,4.1,38.0,45.43,People typically spend up to 25 min here,03-2025
bd0144161c4d839ec18e83de70c1d694,Breakout,Shadman,Lahore,"118 Shadman Rd, Shadman 1 Shadman, Lahore, 54000, Pakistan",54000.0,74.32607587,31.53990787,Retail & Shopping,Fashion & Accessories,Clothing store,Open,+92 321 7040999,breakout.com.pk,4.2,169.0,62.14,People typically spend up to 1 hour here,03-2025
994fec384bce897ff0a8b0dd93edb886,Stationary World,Zamzama Commercial Area,Karachi,"Zamzama Commercial Area Defence V Karachi, 75600, Pakistan",75600.0,67.03985462,24.81693623,Retail & Shopping,Office & Stationery,Stationery store,Open,+92 318 2897230,facebook.com,4.5,52.0,47.83,People typically spend up to 4 hours here,03-2025
efb5f750d034808e6429817300a940fa,Glamour One Plaza Township Lahore,Township,Lahore,"Glamour One Plaza, Maulana Shaukat Ali Rd, Sector B-1 Block 1 Lahore, 54770, Pakistan",54770.0,74.30944934,31.46518124,Retail & Shopping,Computers & Electronics,Electronics store,Open,+92 313 4455991,quranurdu.pk,4.0,2250.0,60.67,People typically spend up to 2.5 hours here,03-2025
da3a327a5459700f726e26d692d9c087,Punjab cash and carry,Wah Cantt,Taxila,"GT Rd, Jamilabad, Taxila, 47080, Pakistan",47080.0,72.78122865,33.74251496,Retail & Shopping,Market & Grocers,Grocery store,Open,+92 337 8905201,punjabcashandcarry.com.pk,4.3,605.0,57.14,People typically spend up to 45 min here,03-2025
a4c889521b6ddf04769bdcb5f2c5dac5,Suzuki Burj Motors,Pakistan,Faisalabad,"Iqbal Stadium, New Civil Lines، opp. Sindbad, Faisalabad, 38000, Pakistan",38000.0,73.08557652,31.43423655,Retail & Shopping,Auto & Vehicle Retail,Motor vehicle dealer,Open,+92 321 7831385,suzukiburj.com,3.9,982.0,65.33,People typically spend up to 45 min here,03-2025
22bea60b8643eec6e3167161f2e29cc8,Kashee's Bridal Boutique,UC-6 P.e.c.h.s 1,Karachi,"172/x Tariq Rd, Block 2 P.E.C.H.S., Karachi, 75400, Pakistan",75400.0,67.05605854,24.86956265,Retail & Shopping,Fashion & Accessories,Boutique,Open,+92 309 6668170,kasheesstore.com,3.7,497.0,62.43,People typically spend up to 2 hours here,03-2025
13e7f8b177a1231c27271b35a0092efb,Hyundai Lahore,Punjab,Lahore,"26-B, Main Jail Rd, Jinnah Town, Lahore, 54000, Pakistan",54000.0,74.31712442,31.54545461,Retail & Shopping,Auto & Vehicle Retail,Hyundai dealer,Open,+92 321 4745730,hyundai-nishat.com,4.1,370.0,58.5,People typically spend up to 1.5 hours here,03-2025
0149d9f7acd7affd99e5bfeae50bea76,Shakir Traders,Islamabad Capital Territory,Islamabad,"Plot 14-D, Feroz Plaza, AKM Fazl-ul-Haq Rd, Block D G 6/2 Blue Area, Islamabad, 44000, Pakistan",44000.0,73.0754805,33.72042796,Retail & Shopping,Computers & Electronics,Electronics store,Open,+92 321 5106199,shakirtraders.pk,4.8,641.0,42.17,People typically spend up to 2.5 hours here,03-2025
75aca88b7b58c8d3046a0e02b386c76e,Tasty Nimco And Frozen Items Since 1970,UC-4 Hyderi,Karachi,"Yasin Malik Rd, Block E North Nazimabad Town, Karachi, 74700, Pakistan",74700.0,67.03838945,24.93679044,Retail & Shopping,Market & Grocers,Frozen food store,Open,+92 312 1754859,tastynimco.com,4.3,293.0,45.29,People typically spend up to 25 min here,03-2025
190c7ed596fe18307049fae6b7d72ee7,Shahid Gift Corner & Baby Toys,UC-4 Reta Plot,Shah Faisal Town,"Shop #1, House #3/761, Shah Faisal Colony, Shah Faisal Town, 75230, Pakistan",75230.0,67.15000754,24.88108763,Retail & Shopping,Souvenirs & Gifts,Gift shop,Open,+92 322 2193213,shahidgift.com,4.3,216.0,59.57,People typically spend up to 45 min here,03-2025
e3ea4cf1d20fd654a6e0867d7ede9829,1st Step Liaquatabad,UC-8 Commercial Area,Karachi,"Block 3 Liaquatabad Town, Karachi, 74000, Pakistan",74000.0,67.04467871,24.90539674,Retail & Shopping,Fashion & Accessories,Shoe store,Open,+92 21 34898010,1ststep.pk,4.0,221.0,38.86,People typically spend up to 30 min here,03-2025
8af56f661d113d6b04e89f3cfc9e0c7c,CSD SHOPPING COMPLEX ABBOTTABAD,Pakistan,Abbottabad,"Chowk, near Tank, Abbottabad, 22010, Pakistan",22010.0,73.22077135,34.16629238,Retail & Shopping,Shopping Centers,Shopping mall,Open,+92 992 416142,csd.gov.pk,4.0,502.0,54.29,People typically spend up to 45 min here,03-2025
6cf77b2e95433be269db31a286912c1c,Master molty foam,Punjab,Gujranwala,"Sialkot Rd, Jagna, Gujranwala, 52250, Pakistan",52250.0,74.20874875,32.1916678,Retail & Shopping,Home & Furniture,Mattress store,Open,+92 311 7729170,moltyfoam.com.pk,4.6,18.0,35.0,People typically spend up to 25 min here,03-2025
cd01f60eb3f7d6887e9b6bded92b54b2,Dates Market Karachi,UC-5 Bhagdadi,Karachi,"2 Qazi A. Aziz St, Moosa Lane Miranpir, Karachi, 74200, Pakistan",74200.0,66.99719544,24.85906724,Retail & Shopping,Shopping Centers,Supermarket,Open,+92 313 8074701,datesmarket.com.pk,4.3,160.0,44.43,People typically spend up to 1 hour here,03-2025
3118dc40bc0215f6259a013445291a35,Decent Balloons,UC-2 Civic Center,Karachi,"Shop 1, Fatima Tower, Jamaluddin Afghani Rd, Bihar Muslim Society BMCHS Sharafabad, Karachi, 74400, Pakistan",74400.0,67.0627343,24.88482463,Retail & Shopping,Costumes & Party Supplies,Party store,Open,+92 21 34943762,decentballoons.com,4.1,437.0,63.67,People typically spend up to 1 hour here,03-2025
399352d846977bf39cb78342e6ca514d,Toyota Garden Motors,Pakistan,III,"10-L Ferozepur Road, Block L Gulberg, III, 54000, Pakistan",54000.0,74.33132264,31.50074576,Retail & Shopping,Auto & Vehicle Retail,Toyota dealer,Open,+92 42 111 595 959,toyotagarden.com,4.0,1414.0,62.29,People typically spend up to 1.5 hours here,03-2025
f695f3d8faf8016e99ed2e6125ad08b6,English Boot House Saddar,UC-8 Saddar,Karachi,"35 Zaibunnisa Street, Saddar Karachi, 75600, Pakistan",75600.0,67.02648536,24.85735673,Retail & Shopping,Fashion & Accessories,Shoe store,Open,+92 21 35212923,ebhfashion.com,4.0,423.0,59.57,People typically spend up to 30 min here,03-2025
36cff629c69cafd4177d22e852ed36e8,Super Duper Supermarket,Punjab,Chichawatni,"Dr. Farooq Shaheed Chowk, Block 11 Chichawatni, 57200, Pakistan",57200.0,72.6874152,30.52674074,Retail & Shopping,Shopping Centers,Supermarket,Open,+92 333 0333183,superduper.pk,4.1,676.0,58.71,People typically spend up to 30 min here,03-2025
65adfaa44437a68576344397076010cd,Ideas - Bahria Rawalpindi,Rawalpindi Tehsil,Rawalpindi,"Expressway، near Clock Tower, Phase 7 Bahria Town, Rawalpindi, 46000, Pakistan",46000.0,73.09073213,33.52281624,Retail & Shopping,Fashion & Accessories,Clothing store,Open,+92 51 5412113,gulahmedshop.com,4.1,531.0,50.86,People typically spend up to 30 min here,03-2025
a60d57378e6003ad264abb0e17131e76,Al Naeem Homeo Store,Sialkot,Sialkot,"Green Wood St, Latefa Bad, Sialkot, 51310, Pakistan",51310.0,74.53397893,32.49418429,Retail & Shopping,Drug & Pharma,Homeopathic pharmacy,Open,+92 52 4601807,themultivitaminhub.pk,4.5,21.0,59.71,People typically spend up to 30 min here,03-2025
f5a7e47b9e3578323d1b72010dcb7ae5,Rahim Store,Wapda Town Phase 1,Lahore,"Plot #3, near PTCL Exchange, Block B4 Block B 4 Wapda Town Phase 1 Lahore, 54770, Pakistan",54770.0,74.27882335,31.43867741,Retail & Shopping,Market & Grocers,Asian grocery store,Open,+92 42 35180180,rahimstore.com,4.3,6810.0,51.71,People typically spend up to 30 min here,03-2025
c95b1996999850a4472e0ac9dccf615c,Urooj Mens Wear,Sukkur,Sukkur,"Frere Rd, Sukkur, 65200, Pakistan",65200.0,68.8672664,27.69351397,Retail & Shopping,Fashion & Accessories,Men's clothing store,Open,+92 71 5620388,urooj.com.pk,4.0,175.0,65.67,People typically spend up to 2 hours here,03-2025
ae1cf293558895db58414f0807031b35,Rashid Handicraft,Sillanwali,Sillanwali,"Sillanwali - Sargodha Rd, Block 2 Sillanwali, 40100, Pakistan",40100.0,72.53907562,31.82553048,Retail & Shopping,Arts & Crafts,Handicraft exporter,Open,+92 300 6532271,rashidhandicraft.com,4.1,37.0,69.33,People typically spend up to 2 hours here,03-2025
a5dce8f69987f664dd6a1d792be45b5d,"Carrefour, Emporium Mall, Lahore",Trade Centre,Lahore,"16m Abdul Haque Rd, Trade Centre Commercial Area Phase 2 Johar Town, Lahore, 54000, Pakistan",54000.0,74.26406317,31.46735221,Retail & Shopping,Big Box & Department Stores,Hypermarket,Open,+92 800 497 37,carrefour.com,4.4,24484.0,49.14,People typically spend up to 2.5 hours here,03-2025
16a07c48bc5bdf49f6b561877134c9f2,Suzuki Madni Motors,Pakistan,Lahore,"43 D, Industrial Area Block N Gulberg 2, Lahore, 54000, Pakistan",54000.0,74.35602558,31.52003777,Retail & Shopping,Auto & Vehicle Retail,Suzuki dealer,Open,+92 321 6743626,madnimotors.com,4.4,1056.0,63.83,People typically spend up to 1.5 hours here,03-2025
7072103e53c36da516e9e395092737d0,The GATE Mall and Apartments,Faisal Town,Rawalpindi,"Rawalpindi - Jand - Kohat Rd, Block A f-18, Rawalpindi, 46000, Pakistan",46000.0,72.86207216,33.61442455,Retail & Shopping,Shopping Centers,Shopping mall,Open,+92 331 5560099,redsunassociates.com,4.5,91.0,58.71,People typically spend up to 3 hours here,03-2025
a5d3ff55b57c5d76b6eebe4602b7647e,THE BRAND COMPANY - Lahore Market,Pakistan,Lahore,"Display 63, Block J Model Town, Lahore, 54600, Pakistan",54600.0,74.32891167,31.49852087,Retail & Shopping,Misc. Stores,Store,Open 24 hours,+92 300 4707675,tbcofficial.com,4.5,85.0,24.29,People typically spend up to 2.5 hours here,03-2025
98987191f60d11cd135068e22b9dc7b7,Books & Books,Satellite Town,Rawalpindi,"Fifth Rd, B-Block Block B Satellite Town, Rawalpindi, 46300, Pakistan",46300.0,73.0718043,33.63862168,Retail & Shopping,Books & Comics,Book store,Open,+92 321 8522475,booksandbooks.pk,4.0,385.0,38.0,People typically spend up to 30 min here,03-2025
8f023a39e612a1d343fb0dd187ce2386,Sony Center New Clifton Outlet,UC-10 Clifton,Karachi,"Showroom No. 4, Clifton Center, Block 5 Clifton, Karachi, 75600, Pakistan",75600.0,67.03131242,24.82718961,Retail & Shopping,Computers & Electronics,Electronics store,Open,+92 21 35293192,sonycenter-clifton.com,4.1,203.0,48.17,People typically spend up to 3 hours here,03-2025
29f0418284afbc8ce2dc34cd0c606669,Japan Electronics,Islamabad Capital Territory,Rawalpindi,"Wallayat Complex, Bahria Expy, Phase 7 Bahria Town, Rawalpindi, 46000, Pakistan",46000.0,73.10838526,33.53466786,Retail & Shopping,Computers & Electronics,Electronics store,Open,+92 308 5552107,japanelectronics.com.pk,4.6,813.0,55.43,People typically spend up to 2.5 hours here,03-2025
3bacdbcf61a51073ca4858cd426475e0,Watnia Furnishers,Sultan Park,Lahore,"Jinnah Flyover, cantt Lahore Under Cavalry Ground, Lahore, 54000, Pakistan",54000.0,74.35700732,31.50207942,Retail & Shopping,Home & Furniture,Furniture store,Open,+92 300 4448452,facebook.com,4.4,56.0,60.0,People typically spend up to 45 min here,03-2025
0bdcffa36099c562128770d0842ab23c,Bhatti Rajput Plaza,Rawalpindi,Islamabad,"Main Service Rd E, Gangal East Phase 3 Ghauri Town, Islamabad, 44000, Pakistan",44000.0,73.12597949,33.61204357,Retail & Shopping,Shopping Centers,Shopping mall,Open 24 hours,+92 334 5459158,tritechteal.com,3.2,10.0,38.0,People typically spend up to 1 hour here,03-2025
40612d87b8c5ff145a2167aea4620f1c,Hyundai Premium,Punjab,Lahore,"17 KM Multan Rd, opposite ShahPur Kanjra Cattle Market Gate, Multan Rd, Kot Gujra, Lahore, 53700, Pakistan",53700.0,74.1989644,31.44563973,Retail & Shopping,Auto & Vehicle Retail,Hyundai dealer,Open,+92 42 35485300,hyundaipremium.com,4.1,177.0,63.5,People typically spend up to 1.5 hours here,03-2025
af548f754730169d010d120b993bb2b4,BURO Interiart (Pvt) Limited - Manawan,Punjab,Lahore,"17km G. T. Road, Kot Duni Chand, Manawan, Batapur 1.5km from Ring Road Quaid-e-Azam Interchange, 53400, Pakistan",53400.0,74.44744851,31.59202211,Retail & Shopping,Construction & Hardware,Woodworking supply store,Open,+92 300 8498797,burointeriart.com,4.3,32.0,64.67,People typically spend up to 1 hour here,03-2025
5eac43e49da40beaa85f4750e1b1059b,CSD Mall,Rangeel Pur,Multan,"Sarwar Rd, near CSD Park, Multan Cantonment, Multan, 60000, Pakistan",60000.0,71.41554195,30.18132046,Retail & Shopping,Big Box & Department Stores,Department store,Open,+92 51 111 273 111,csd.gov.pk,4.2,2366.0,58.0,People typically spend up to 45 min here,03-2025
4084591eb00a453516edf3d1299f5aa9,Shakeel Trading Corporation,Shamsabad,Rawalpindi,"Friends Plaza, Murree Rd، opposite Ojhri Camp, Shamsabad, Rawalpindi, 46000, Pakistan",46000.0,73.08035874,33.6561095,Retail & Shopping,Home & Furniture,Tile store,Open,+92 321 5452258,shakeeltradingcorporation.com,4.1,1775.0,66.67,People typically spend up to 1.5 hours here,03-2025
afd9dcda9349cf457299f4fcba7b7c41,ENGLISH BOOT HOUSE,UC-6 P.e.c.h.s 1,Karachi,"124j, Main Tariq Rd, Block 2 P.E.C.H.S., Karachi, 75600, Pakistan",75600.0,67.05438486,24.86740837,Retail & Shopping,Fashion & Accessories,Shoe store,Open,+92 21 34551116,ebhfashion.com,3.8,221.0,51.17,People typically spend up to 3.5 hours here,03-2025
53ad50b5ef3ca2979422cf79e1ca1ab8,RANGE MEGA MART,Rawalpindi Tehsil,Rawalpindi,"Main Range road near Qasim market Rawalpindi cantt, 44400, Pakistan",44400.0,73.01688384,33.59856795,Retail & Shopping,Market & Grocers,Grocery store,Open,+92 347 9823100,pakistanplaces.com,4.1,143.0,65.86,People typically spend up to 45 min here,03-2025
837faabc7468a3916a9798939c449df6,NM Traders,UC-4 City Railway Colony,Karachi,"1st Floor, Techno City Mall, Office # FC, 34 I.I Chundrigar Rd, Karachi, 74000, Pakistan",74000.0,67.00548916,24.85078118,Retail & Shopping,Computers & Electronics,Computer store,Open,+92 321 2341234,nmtraders.pk,4.7,186.0,52.5,People typically spend up to 1.5 hours here,03-2025
b18a944c40cca41ec5040d42bbdbce9b,Emporium Mall,Trade Centre,Lahore,"16M Abdul Haque Rd, Trade Centre Commercial Area Phase 2 Johar Town, Lahore, 54000, Pakistan",54000.0,74.26342267,31.46789053,Retail & Shopping,Shopping Centers,Shopping mall,Open,+92 42 32592000,nishatemporium.com,4.6,71814.0,52.71,People typically spend up to 2.5 hours here,03-2025
4efe05eba0cdefca7bbd33383c3f29b8,Idris Book Bank Too,Sector B,Islamabad,"Din Plaza, Main PWD Rd, Lower Ground Block-B Sector B PWD Society, Islamabad, 44000, Pakistan",44000.0,73.13889981,33.56999186,Retail & Shopping,Books & Comics,Book store,Open,+92 51 5170709,idrisbookbank.com,4.2,2401.0,50.57,People typically spend up to 25 min here,03-2025
474b4d1be02b65b41ca8621d1f482300,IT International (Arizona Computer),Rail Town,Lahore,"Thokar Niaz Baig, A-Block, Canal City, near DHA EME, Rail Town Lahore, 54000, Pakistan",54000.0,74.20149286,31.43938798,Retail & Shopping,Computers & Electronics,Computer store,Open,+92 322 2111345,itinternational.pk,3.9,194.0,62.83,People typically spend up to 2.5 hours here,03-2025
d492071777621a58a85ff9e080ac550c,Khussa Mart,UC-10 Clifton,Karachi,"CC 4, Block 8 Clifton, Karachi, 75600, Pakistan",75600.0,67.03260481,24.8291261,Retail & Shopping,Fashion & Accessories,Shoe store,Open,+92 345 3490064,facebook.com,4.3,30.0,71.17,People typically spend up to 4 hours here,03-2025
db13887196fc57f86dbc3da0f7a60891,Cellecto mobile,Punjab,Gujranwala,"shop 22, ground floor, Awais center, Bakhtay Wala, Gujranwala, 52230, Pakistan",52230.0,74.18780097,32.15254942,Retail & Shopping,Computers & Electronics,Cell phone store,Open,+92 345 8220998,cellectomobile.com,4.8,42.0,42.33,People typically spend up to 4 hours here,03-2025
9c3c5498d82db5d2c75e29ee7b84b2e8,IWood Furniture,UC-2 Manzoor Colony,Karachi,"Shop No، Furniture Market، 417 Street Number 26, Manzoor Colony Karachi, 75640, Pakistan",75640.0,67.08714958,24.8544089,Retail & Shopping,Home & Furniture,Furniture store,Open,+92 333 9998347,iwood.pk,4.1,99.0,53.17,People typically spend up to 25 min here,03-2025
4b668bbf7a72b7a5809f770559863670,Sultan Physiotherapy Equipment,Punjab,Lahore,"Bank Stop, 93 B Lahore – Kasur Rd, Venus Housing Scheme, Lahore, 54000, Pakistan",54000.0,74.35159689,31.43722649,Retail & Shopping,Medical Supplies,Physiotherapy equipment supplier,Open,+92 309 4288089,facebook.com,4.7,15.0,50.71,People typically spend up to 1 hour here,03-2025
b7d3790fd5e3e386972e61c94501367a,Super Army & Police Store,Saddar,Rawalpindi,"Ground floor, Bank Rd، inside Ramzan Plaza, Saddar, Rawalpindi, 46000, Pakistan",46000.0,73.04871488,33.59662838,Retail & Shopping,Shopping Centers,Outlet mall,Open,+92 345 5071515,superarmystore.pk,3.9,76.0,62.43,People typically spend up to 1 hour here,03-2025
0f1eefdd56ff037b33efbad9d004a1b8,The Elegance,UC-7 P.e.c.h.s 2,Karachi,"Plot 86-R, Chandi Villa, Allama Iqbal Rd, Block 2 P.E.C.H.S., Karachi, 75100, Pakistan",75100.0,67.05269554,24.87392951,Retail & Shopping,Souvenirs & Gifts,Gift shop,Open,+92 300 0774148,theelegance.pk,4.2,244.0,43.17,People typically spend up to 4 hours here,03-2025
488b7ea146929e9af701ddad26772e88,Al Fatah - Defence Raya,Sector M,Lahore,"CP 7, Defence Raya Golf Resort Sector M DHA Phase 6, Lahore, 54792, Pakistan",54792.0,74.4665998,31.47515222,Retail & Shopping,Shopping Centers,Shopping mall,Open,+92 42 32020683,alfatah.pk,4.4,1635.0,65.14,People typically spend up to 1 hour here,03-2025
